author,book_id,chapter_index,chapter_title,n_sentences,n_tokens,n_tokens_alpha,mean_sentence_len_tokens,var_sentence_len,var_sentence_len_tokens,mean_word_len,var_word_len,ttr,mtld,flesch_reading_ease,flesch_kincaid_grade,word_entropy_bits,vader_compound,vader_pos,vader_neu,vader_neg,n_unique_lemmas,pos_univ_.,pos_univ_ADJ,pos_univ_ADP,pos_univ_ADV,pos_univ_CONJ,pos_univ_DET,pos_univ_NOUN,pos_univ_NUM,pos_univ_PRON,pos_univ_PRT,pos_univ_VERB,pos_univ_X,pos_penn_'',pos_penn_CC,pos_penn_CD,pos_penn_DT,pos_penn_EX,pos_penn_FW,pos_penn_IN,pos_penn_JJ,pos_penn_JJR,pos_penn_JJS,pos_penn_MD,pos_penn_NN,pos_penn_NNP,pos_penn_NNPS,pos_penn_NNS,pos_penn_PDT,pos_penn_POS,pos_penn_PRP,pos_penn_PRP$,pos_penn_RB,pos_penn_RBR,pos_penn_RBS,pos_penn_RP,pos_penn_TO,pos_penn_UH,pos_penn_VB,pos_penn_VBD,pos_penn_VBG,pos_penn_VBN,pos_penn_VBP,pos_penn_VBZ,pos_penn_WDT,pos_penn_WP,pos_penn_WP$,pos_penn_WRB,pos_univ_prop_.,pos_univ_prop_ADJ,pos_univ_prop_ADP,pos_univ_prop_ADV,pos_univ_prop_CONJ,pos_univ_prop_DET,pos_univ_prop_NOUN,pos_univ_prop_NUM,pos_univ_prop_PRON,pos_univ_prop_PRT,pos_univ_prop_VERB,pos_univ_prop_X,pos_penn_prop_'',pos_penn_prop_CC,pos_penn_prop_CD,pos_penn_prop_DT,pos_penn_prop_EX,pos_penn_prop_FW,pos_penn_prop_IN,pos_penn_prop_JJ,pos_penn_prop_JJR,pos_penn_prop_JJS,pos_penn_prop_MD,pos_penn_prop_NN,pos_penn_prop_NNP,pos_penn_prop_NNPS,pos_penn_prop_NNS,pos_penn_prop_PDT,pos_penn_prop_POS,pos_penn_prop_PRP,pos_penn_prop_PRP$,pos_penn_prop_RB,pos_penn_prop_RBR,pos_penn_prop_RBS,pos_penn_prop_RP,pos_penn_prop_TO,pos_penn_prop_UH,pos_penn_prop_VB,pos_penn_prop_VBD,pos_penn_prop_VBG,pos_penn_prop_VBN,pos_penn_prop_VBP,pos_penn_prop_VBZ,pos_penn_prop_WDT,pos_penn_prop_WP,pos_penn_prop_WP$,pos_penn_prop_WRB,sample_sentences,pos_penn_$,pos_penn_prop_$
Dickens,TheOldCuriosityShop,22,CHAPTER 22,51,2492,2097,48.86274509803921,1210.1968473663976,1210.1968473663976,4.1769194086790655,5.250053839,0.3572,86.2088,52.654754098360684,14.79848501978519,8.175531923813413,0.9997,0.151,0.786,0.063,714,0,170,270,144,123,231,461,12,204,75,407,0,0,123,12,198,11,0,270,163,6,1,22,307,77,0,77,5,0,135,51,124,3,2,12,63,0,91,146,50,45,42,11,17,15,3,15,0,0.081068193,0.12875536480686695,0.068669528,0.058655221745350504,0.11015736766809728,0.21983786361468766,0.005722461,0.097281831,0.035765379,0.19408679065331425,0,0,0.058655221745350504,0.005722461,0.094420601,0.005245589,0,0.12875536480686695,0.077730091,0.00286123,0.000476872,0.010491177873152123,0.14639961850262279,0.036719123,0,0.036719123,0.002384359,0,0.064377682,0.024320457796852647,0.059132093,0.001430615,0.000953743,0.005722461,0.030042918454935622,0,0.043395327,0.069623271,0.023843586075345733,0.021459227,0.020028612303290415,0.005245589,0.008106819,0.007153076,0.001430615,0.007153076,[],,
Dickens,TheOldCuriosityShop,23,CHAPTER 23,112,4243,3515,37.88392857142857,874.6204559948981,874.6204559948981,4.339118065433855,5.7336475863450485,0.3115,87.7401,60.926429222664964,11.125451813331534,8.423363427912264,0.9996,0.13,0.782,0.088,1043,0,262,431,200,175,362,813,18,439,116,699,0,0,175,18,318,6,0,431,245,8,9,39,508,214,1,90,7,0,287,129,177,3,3,10,106,0,123,259,90,90,69,29,31,23,0,17,0,0.074537696,0.12261735419630157,0.056899004,0.049786628733997154,0.10298719772403983,0.23129445234708393,0.00512091,0.12489331436699858,0.033001422475106686,0.1988620199146515,0,0,0.049786628733997154,0.00512091,0.090469417,0.00170697,0,0.12261735419630157,0.06970128,0.00227596,0.002560455,0.011095305832147937,0.14452347083926032,0.060881934566145095,0.000284495,0.025604551920341393,0.001991465,0,0.081650071,0.036699858,0.050355618776671406,0.000853485,0.000853485,0.00284495,0.030156472261735418,0,0.034992888,0.073684211,0.025604551920341393,0.025604551920341393,0.019630156472261736,0.008250356,0.008819346,0.006543385,0,0.004836415,[],,
Dickens,TheOldCuriosityShop,24,CHAPTER 24,92,2729,2244,29.66304347826087,477.5277646502835,477.5277646502835,4.186720142602495,4.519057156973955,0.3427,96.5211,75.19699876250516,7.978554756021854,8.147565005219016,0.9995,0.147,0.761,0.092,732,0,175,257,163,143,265,441,9,262,67,462,0,0,143,9,236,9,0,257,167,4,4,30,323,32,0,86,2,0,194,65,140,4,0,16,51,0,81,188,56,56,32,19,18,3,0,19,0,0.07798574,0.11452762923351159,0.072638146,0.06372549,0.11809269162210338,0.196524064,0.004010695,0.11675579322638147,0.029857397504456328,0.20588235294117646,0,0,0.06372549,0.004010695,0.1051693404634581,0.004010695,0,0.11452762923351159,0.074420677,0.001782531,0.001782531,0.013368983957219251,0.14393939393939395,0.01426025,0,0.038324421,0.000891266,0,0.086452763,0.028966131907308377,0.062388591800356503,0.001782531,0,0.007130125,0.022727272727272728,0,0.036096257,0.083778966,0.024955436720142603,0.024955436720142603,0.01426025,0.008467023,0.00802139,0.001336898,0,0.008467023,[],,
Dickens,TheOldCuriosityShop,25,CHAPTER 25,101,3689,3105,36.524752475247524,984.3087932555634,984.3087932555634,4.150402576489533,4.578023187368562,0.3063,97.9568,68.69265390761738,10.133031406611806,8.286586495773445,0.9997,0.133,0.784,0.082,874,0,251,386,190,191,372,619,22,359,96,619,0,0,191,22,345,12,0,386,228,15,8,34,466,35,0,118,4,0,230,106,165,9,1,17,79,0,123,238,94,51,52,27,11,22,1,15,0,0.080837359,0.12431561996779388,0.061191626409017714,0.061513688,0.11980676328502415,0.1993558776167472,0.007085346,0.11561996779388084,0.030917874396135265,0.1993558776167472,0,0,0.061513688,0.007085346,0.1111111111111111,0.003864734,0,0.12431561996779388,0.073429952,0.004830918,0.00257649,0.010950080515297906,0.1500805152979066,0.011272141706924315,0,0.038003220611916265,0.001288245,0,0.074074074,0.034138486,0.053140097,0.002898551,0.000322061,0.00547504,0.025442834138486314,0,0.039613527,0.076650564,0.030273752012882446,0.016425121,0.016747182,0.008695652,0.003542673,0.007085346,0.000322061,0.004830918,[],,
Dickens,TheOldCuriosityShop,26,CHAPTER 26,74,3179,2639,42.95945945945946,784.6875456537618,784.6875456537618,4.253884046987495,4.932132507964525,0.3312,89.1233,65.24656341749855,10.417213740458013,8.253269069911843,0.9997,0.139,0.787,0.074,836,0,193,323,188,145,342,555,14,270,89,519,1,0,145,14,313,3,0,323,186,4,3,22,437,48,0,70,4,0,175,80,163,6,1,21,68,1,70,213,76,71,51,16,22,15,0,18,0,0.073133763,0.12239484653277757,0.071239106,0.054945054945054944,0.12959454338764684,0.21030693444486548,0.00530504,0.10231148162182645,0.033724896,0.19666540356195528,0.000378931,0,0.054945054945054944,0.00530504,0.11860553239863585,0.001136794,0,0.12239484653277757,0.070481243,0.001515726,0.001136794,0.008336491,0.1655930276619932,0.018188708,0,0.026525198938992044,0.001515726,0,0.066312997,0.030314513073133764,0.06176582,0.002273588,0.000378931,0.00795756,0.025767336112163697,0.000378931,0.026525198938992044,0.080712391,0.028798787419477074,0.026904130352406214,0.019325502084122773,0.006062903,0.008336491,0.005683971,0,0.006820765,[],,
Dickens,TheOldCuriosityShop,27,CHAPTER 27,108,4220,3442,39.074074074074076,1150.383401920439,1150.383401920439,4.253341080766996,5.2036858156801795,0.2963,86.3338,62.09620041683122,10.687318407088242,8.328705139815215,0.9996,0.111,0.83,0.059,963,0,228,481,232,175,413,717,16,354,108,718,0,0,175,16,356,12,0,481,214,13,1,43,490,135,0,92,7,0,260,69,207,4,0,17,91,0,140,249,54,110,87,35,38,23,2,21,0,0.066240558,0.13974433468913422,0.067402673,0.050842533,0.1199883788495061,0.20830912260313772,0.00464846,0.10284718187100524,0.031377106,0.2085996513654852,0,0,0.050842533,0.00464846,0.10342823939570017,0.003486345,0,0.13974433468913422,0.062173155,0.003776874,0.000290529,0.012492736780941312,0.14235909355026147,0.039221383,0,0.026728646,0.002033701,0,0.075537478,0.020046484601975594,0.060139453805926786,0.001162115,0,0.004938989,0.026438117,0,0.040674027,0.072341662,0.015688553,0.031958163858221963,0.025276002,0.010168506682161535,0.011040092969203951,0.006682162,0.000581058,0.006101104,[],,
Dickens,TheOldCuriosityShop,28,CHAPTER 28,73,2867,2382,39.273972602739725,729.7879527115781,729.7879527115781,4.379513014273719,5.597363658730712,0.3694,83.4353,56.05263533386331,12.362018879173295,8.304814412,0.9997,0.123,0.826,0.052,833,0,186,311,149,126,301,587,8,198,64,452,0,0,126,8,274,4,0,311,178,4,4,21,312,145,0,130,6,0,119,64,132,2,1,16,48,0,66,154,67,71,46,27,17,15,0,14,0,0.078085642,0.13056255247691015,0.062552477,0.052896725,0.12636439966414778,0.24643157010915198,0.003358522,0.083123426,0.026868178,0.1897565071368598,0,0,0.052896725,0.003358522,0.11502938706968933,0.001679261,0,0.13056255247691015,0.07472712,0.001679261,0.001679261,0.008816121,0.1309823677581864,0.060873216,0,0.054575987,0.002518892,0,0.049958018471872374,0.026868178,0.055415617128463476,0.000839631,0.000419815,0.006717045,0.020151133501259445,0,0.027707808564231738,0.064651553,0.028127623845507977,0.029806885,0.019311502938706968,0.011335012594458438,0.00713686,0.006297229,0,0.005877414,[],,
Dickens,TheOldCuriosityShop,29,CHAPTER 29,133,4423,3635,33.255639097744364,665.0323930126068,665.0323930126068,4.214030261348006,4.889541803761005,0.3062,89.6416,69.70326576009401,8.972422563586004,8.530250640247038,0.9989,0.122,0.784,0.093,1065,0,295,424,231,181,436,812,19,401,91,745,0,0,181,19,396,8,0,424,277,12,6,52,543,159,1,109,10,0,273,94,204,6,2,12,79,0,155,260,81,90,65,42,22,33,1,19,0,0.081155433,0.11664374140302614,0.063548831,0.049793673,0.11994497936726273,0.2233837689133425,0.00522696,0.11031636863823933,0.025034387895460797,0.20495185694635487,0,0,0.049793673,0.00522696,0.10894085281980742,0.002200825,0,0.11664374140302614,0.076203576,0.003301238,0.001650619,0.014305364511691884,0.14938101788170563,0.043741403,0.000275103,0.029986244841815682,0.002751032,0,0.075103164,0.025859697386519945,0.056121045392022006,0.001650619,0.000550206,0.003301238,0.02173315,0,0.04264099,0.071526823,0.022283356258596974,0.024759284731774415,0.017881705639614855,0.011554332874828061,0.00605227,0.009078404,0.000275103,0.00522696,[],,
Dickens,TheOldCuriosityShop,30,CHAPTER 30,112,2514,2104,22.446428571428573,298.12213010204084,298.12213010204084,4.202946768060836,4.265371544694879,0.3327,91.9162,77.40193208560812,6.746126874955433,8.023281993983595,-0.9888,0.087,0.807,0.106,674,0,120,253,157,110,252,417,5,256,65,469,0,0,110,5,230,12,0,253,113,5,2,37,302,52,0,63,2,1,170,69,137,2,0,11,53,0,92,198,60,62,15,5,8,16,1,18,0,0.057034220532319393,0.12024714828897339,0.074619772,0.052281369,0.11977186311787072,0.19819391634980987,0.002376426,0.12167300380228137,0.030893536121673004,0.2229087452471483,0,0,0.052281369,0.002376426,0.10931558935361217,0.005703422,0,0.12024714828897339,0.053707224,0.002376426,0.00095057,0.017585551,0.1435361216730038,0.024714828897338403,0,0.029942966,0.00095057,0.000475285,0.080798479,0.032794677,0.065114068,0.00095057,0,0.005228137,0.025190114068441065,0,0.043726235741444866,0.094106464,0.028517110266159697,0.029467680608365018,0.007129278,0.002376426,0.003802281,0.007604563,0.000475285,0.008555133,[],,
Dickens,TheOldCuriosityShop,31,CHAPTER 31,116,4435,3658,38.23275862068966,672.4027199762189,672.4027199762189,4.294696555494806,5.187074115138491,0.2931,82.0236,65.98832529507061,10.099248137005322,8.415425142260718,0.9995,0.133,0.758,0.109,1018,0,264,438,257,185,398,775,17,443,119,762,0,0,185,17,362,5,0,438,235,20,9,50,517,143,3,112,9,0,309,105,218,9,2,20,99,0,155,283,77,108,64,25,22,25,4,28,0,0.072170585,0.11973756150902132,0.070256971,0.050574084,0.10880262438490979,0.211864407,0.004647348,0.12110442864953526,0.032531438,0.20831055221432476,0,0,0.050574084,0.004647348,0.098961181,0.001366867,0,0.11973756150902132,0.064242756,0.005467469,0.002460361,0.013668671,0.1413340623291416,0.0390924,0.00082012,0.030617824,0.002460361,0,0.084472389,0.028704209950792783,0.059595407326407876,0.002460361,0.000546747,0.005467469,0.027063969,0,0.042372881,0.07736468,0.021049753963914706,0.02952433,0.017495899398578457,0.006834336,0.006014215,0.006834336,0.001093494,0.007654456,[],,
